realm,name2,moku_olelo,moku,island_olelo,island,ecosystem_type,area_km2,year
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Freshwater Wetlands,1.34,2019
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Grass/Shrub,19.36,2019
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Pasture,0,2019
Terrestrial,KONA OAH,Kona,kona,O‘ahu,oahu,Tree Cover,80.4,2019
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Barren,0.66,2013
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Beaches/Dunes,0.56,2013
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Cropland,3.03,2013
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Developed,45.59,2013
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Estuarine Wetlands,0.51,2013
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Freshwater Wetlands,4.95,2013
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Grass/Shrub,52.68,2013
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Pasture,4.7,2013
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Tree Cover,83.93,2013
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Barren,0.5900000000000001,2016
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Beaches/Dunes,0.56,2016
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Cropland,3.03,2016
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Developed,45.65,2016
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Estuarine Wetlands,0.875,2016
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Freshwater Wetlands,4.95,2016
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Grass/Shrub,51.545,2016
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Pasture,4.7,2016
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Tree Cover,84.72,2016
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Barren,0.67,2019
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Beaches/Dunes,0.56,2019
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Cropland,3.26,2019
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Developed,44.62,2019
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Estuarine Wetlands,0.9,2019
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Freshwater Wetlands,4.93,2019
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Grass/Shrub,50.81,2019
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Pasture,4.7,2019
Terrestrial,KOOLAUPOKO,Ko‘olaupoko,koolaupoko,O‘ahu,oahu,Tree Cover,85.36,2019
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Barren,0.37,2013
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Beaches/Dunes,0.36,2013
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Cropland,7.3,2013
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Developed,5.71,2013
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Estuarine Wetlands,0.11,2013
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Freshwater Wetlands,3.41,2013
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Grass/Shrub,23.64,2013
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Pasture,7.3,2013
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Tree Cover,159.73,2013
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Barren,0.33,2016
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Beaches/Dunes,0.36,2016
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Cropland,7.3,2016
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Developed,5.8,2016
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Estuarine Wetlands,0.15,2016
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Freshwater Wetlands,3.41,2016
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Grass/Shrub,23.01,2016
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Pasture,7.29,2016
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Tree Cover,160.22,2016
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Barren,0.37,2019
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Beaches/Dunes,0.36,2019
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Cropland,7.41,2019
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Developed,5.72,2019
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Estuarine Wetlands,0.16,2019
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Freshwater Wetlands,3.41,2019
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Grass/Shrub,22.95,2019
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Pasture,7.27,2019
Terrestrial,KOOLAULOA,Ko‘olauloa,koolauloa,O‘ahu,oahu,Tree Cover,160.31,2019
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Barren,0.34,2013
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Beaches/Dunes,0.21,2013
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Cropland,39.32,2013
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Developed,13.86,2013
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Estuarine Wetlands,0.15,2013
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Freshwater Wetlands,2.39,2013
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Grass/Shrub,63.61,2013
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Pasture,31.08,2013
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Tree Cover,185.14,2013
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Barren,0.3,2016
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Beaches/Dunes,0.21,2016
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Cropland,39.16,2016
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Developed,13.91,2016
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Estuarine Wetlands,0.14,2016
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Freshwater Wetlands,2.39,2016
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Grass/Shrub,62.55,2016
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Pasture,31.06,2016
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Tree Cover,186.06,2016
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Barren,0.32,2019
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Beaches/Dunes,0.21,2019
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Cropland,43.59,2019
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Developed,14.04,2019
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Estuarine Wetlands,0.15,2019
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Freshwater Wetlands,2.39,2019
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Grass/Shrub,56.86,2019
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Pasture,31.06,2019
Terrestrial,WAIALUA,Waialua,waialua,O‘ahu,oahu,Tree Cover,187.18,2019
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Barren,1.29,2013
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Beaches/Dunes,0.21,2013
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Cropland,19.06,2013
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Developed,2.07,2013
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Estuarine Wetlands,0.69,2013
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Freshwater Wetlands,5.51,2013
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Grass/Shrub,43.9,2013
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Pasture,8.33,2013
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Tree Cover,29.13,2013
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Barren,1.26,2016
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Beaches/Dunes,0.21,2016
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Cropland,19.06,2016
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Developed,2.08,2016
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Estuarine Wetlands,0.67,2016
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Freshwater Wetlands,5.51,2016
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Grass/Shrub,43.09,2016
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Pasture,8.33,2016
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Tree Cover,29.96,2016
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Barren,1.16,2019
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Beaches/Dunes,0.21,2019
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Cropland,22.13,2019
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Developed,1.99,2019
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Estuarine Wetlands,0.67,2019
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Freshwater Wetlands,5.51,2019
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Grass/Shrub,42.4,2019
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Pasture,8.33,2019
Terrestrial,MANA,Mana,mana,Kaua'i,kauai,Tree Cover,30.47,2019
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Barren,5.9,2013
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Beaches/Dunes,0.38,2013
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Cropland,48.22,2013
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Developed,10.13,2013
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Estuarine Wetlands,2.22,2013
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Freshwater Wetlands,22.11,2013
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Grass/Shrub,137.32,2013
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Pasture,65.4,2013
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Tree Cover,221.27,2013
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Barren,5.86,2016
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Beaches/Dunes,0.38,2016
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Cropland,48.22,2016
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Developed,10.31,2016
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Estuarine Wetlands,2.25,2016
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Freshwater Wetlands,22.11,2016
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Grass/Shrub,136.04,2016
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Pasture,65.4,2016
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Tree Cover,222.46,2016
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Barren,5.8,2019
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Beaches/Dunes,0.38,2019
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Cropland,52.98,2019
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Developed,10.12,2019
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Estuarine Wetlands,2.27,2019
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Freshwater Wetlands,22.11,2019
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Grass/Shrub,133.86,2019
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Pasture,65.29,2019
Terrestrial,KONA KAU,Kona,kona,Kaua‘i,kauai,Tree Cover,221.11,2019
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Barren,0.34,2013
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Beaches/Dunes,0.27,2013
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Cropland,12.61,2013
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Developed,18.62,2013
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Estuarine Wetlands,0.4,2013
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Freshwater Wetlands,6.27,2013
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Grass/Shrub,76.69,2013
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Pasture,74.45,2013
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Tree Cover,165.34,2013
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Barren,0.34,2016
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Beaches/Dunes,0.27,2016
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Cropland,12.61,2016
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Developed,18.59,2016
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Estuarine Wetlands,0.53,2016
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Freshwater Wetlands,6.27,2016
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Grass/Shrub,75.31,2016
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Pasture,74.45,2016
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Tree Cover,166.73,2016
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Barren,0.35,2019
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Beaches/Dunes,0.27,2019
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Cropland,12.94,2019
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Developed,18.5,2019
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Estuarine Wetlands,0.43,2019
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Freshwater Wetlands,6.27,2019
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Grass/Shrub,73.57,2019
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Pasture,75,2019
Terrestrial,PUNA KAU,Puna,puna,Kaua‘i,kauai,Tree Cover,167.85,2019
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Barren,0.06,2013
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Beaches/Dunes,0.14,2013
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Cropland,4.71,2013
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Developed,1.74,2013
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Estuarine Wetlands,0.09,2013
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Freshwater Wetlands,1.13,2013
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Grass/Shrub,24.42,2013
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Pasture,16.9,2013
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Tree Cover,58.72,2013
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Barren,0.06,2016
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Beaches/Dunes,0.14,2016
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Cropland,4.71,2016
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Developed,1.75,2016
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Estuarine Wetlands,0.09,2016
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Freshwater Wetlands,1.13,2016
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Grass/Shrub,23.89,2016
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Pasture,16.9,2016
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Tree Cover,59.22,2016
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Barren,0.06,2019
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Beaches/Dunes,0.14,2019
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Cropland,4.99,2019
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Developed,1.72,2019
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Estuarine Wetlands,0.11,2019
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Freshwater Wetlands,1.13,2019
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Grass/Shrub,23.44,2019
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Pasture,16.76,2019
Terrestrial,KOOLAU KAU,Ko‘olau,koolau,Kaua‘i,kauai,Tree Cover,59.77,2019
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Barren,0.1,2013
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Beaches/Dunes,0.23,2013
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Cropland,1.64,2013
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Developed,3.07,2013
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Estuarine Wetlands,0.07,2013
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Freshwater Wetlands,12.33,2013
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Grass/Shrub,35.31,2013
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Pasture,4.83,2013
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Tree Cover,171.94,2013
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Barren,0.1,2016
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Beaches/Dunes,0.23,2016
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Cropland,1.64,2016
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Developed,3.08,2016
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Estuarine Wetlands,0.11,2016
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Freshwater Wetlands,12.33,2016
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Grass/Shrub,34.64,2016
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Pasture,4.83,2016
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Tree Cover,172.64,2016
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Barren,0.08,2019
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Beaches/Dunes,0.23,2019
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Cropland,2.06,2019
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Developed,3.17,2019
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Estuarine Wetlands,0.11,2019
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Freshwater Wetlands,12.33,2019
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Grass/Shrub,33.85,2019
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Pasture,4.83,2019
Terrestrial,HALELEA,Halele‘a,halelea,Kaua‘i,kauai,Tree Cover,173.37,2019
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Barren,1.34,2013
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Beaches/Dunes,0.1,2013
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Cropland,0.11,2013
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Developed,0,2013
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Estuarine Wetlands,0.65,2013
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Freshwater Wetlands,0.01,2013
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Grass/Shrub,28.9,2013
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Pasture,0,2013
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Tree Cover,68.75,2013
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Barren,1.33,2016
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Beaches/Dunes,0.1,2016
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Cropland,0.11,2016
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Developed,0,2016
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Estuarine Wetlands,0.64,2016
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Freshwater Wetlands,0.01,2016
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Grass/Shrub,28.12,2016
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Pasture,0,2016
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Tree Cover,69.54,2016
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Barren,1.29,2019
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Beaches/Dunes,0.1,2019
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Cropland,0.11,2019
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Developed,0,2019
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Estuarine Wetlands,0.66,2019
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Freshwater Wetlands,0.01,2019
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Grass/Shrub,27.07,2019
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Pasture,0,2019
Terrestrial,NAPALI,Nāpali,napali,Kaua‘i,kauai,Tree Cover,70.54,2019
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Barren,0,2013
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Beaches/Dunes,1.93,2013
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Cropland,0,2013
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Developed,0,2013
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Estuarine Wetlands,0,2013
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Freshwater Wetlands,0,2013
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Grass/Shrub,0,2013
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Pasture,0,2013
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Tree Cover,0,2013
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Barren,0,2019
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Beaches/Dunes,1.93,2019
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Cropland,0,2019
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Developed,0,2019
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Estuarine Wetlands,0,2019
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Freshwater Wetlands,0,2019
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Grass/Shrub,0,2019
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Pasture,0,2019
Terrestrial,KONA NIH,Kona,kona,Ni‘ihau,niihau,Tree Cover,0,2019
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Barren,0,2013
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Beaches/Dunes,4.66,2013
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Cropland,0,2013
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Developed,0,2013
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Estuarine Wetlands,0,2013
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Freshwater Wetlands,0,2013
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Grass/Shrub,0,2013
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Pasture,0,2013
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Tree Cover,0,2013
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Barren,0,2019
Terrestrial,PUNA NIH,Puna,puna,Ni‘ihau,niihau,Beaches/Dunes,4.66,2019
